0	550117.1419999995
1	464869.2758792968
2	470897.382277298
3	483914.4091733451
4	489216.07100343006
5	487629.66854997986
6	483711.9232137447
7	475330.77349323116
8	474871.2388463625
9	457232.92011507833
10	447494.38619735045
11	450915.0125766762
12	451250.36707256647
13	451974.59553974995
14	451570.36406995635
15	452739.01136645605
16	453082.73028718407
17	450583.670860298
18	450368.74931674276
19	449011.36372551974
-16.884444201689913%
